data0,data1,data2,data3,index0,index1,index2,index3
0.45713196254512556,0.47178453764169315,0.23980404632356334,0.1719887938067749,63.0,45.0,42.0,83.0
0.5142007077626609,0.6473059657903636,0.29692255422300823,0.23585178719010721,63.0,58.0,46.0,97.0
0.6668732661604378,0.6448688936928674,0.5411278389375239,0.23493302585931203,66.0,59.0,50.0,110.0
0.29853887974749566,0.4606737862288632,0.4044984984889777,0.3116123726189624,70.0,76.0,51.0,121.0
0.4391454274723433,0.5039534623287883,0.2431040672504591,0.24418516591524278,74.0,89.0,55.0,121.0
0.5388972017733328,0.5931358608032694,0.33283466589925276,0.3627494792625821,74.0,96.0,61.0,140.0
0.4413238059918298,0.4420197809690061,0.5928738828453824,0.22348165528801553,88.0,102.0,71.0,147.0
0.2979298458264061,0.3913742285545187,0.19829466496197073,0.3506957370509282,100.0,111.0,82.0,163.0
0.4441337572122599,0.3080946193452231,0.2639124890663391,0.21286535191973124,114.0,126.0,83.0,169.0
0.50030421647483,0.3643459622369905,0.36501377074935654,0.2559724988406935,123.0,128.0,86.0,180.0
0.30902419189387303,0.2895615276897009,0.2727827039641636,0.18900546645794197,133.0,138.0,87.0,190.0
0.6388493832448653,0.32251824610561564,0.36832297151317217,0.1819799619271937,133.0,154.0,94.0,193.0
0.6168302182052025,0.4034175994082858,0.20758010480194342,0.22319155594155501,143.0,154.0,104.0,197.0
0.3842618649311646,0.6430725573861509,0.2045239591157476,0.27091260513148113,153.0,161.0,109.0,201.0
0.5975816258853158,0.5790241672680869,0.20431487782217733,0.2961276022498664,154.0,167.0,112.0,211.0
0.773833406692771,0.48149721988845845,0.2835740958625393,0.26909476904800433,160.0,168.0,118.0,218.0
0.42782135947063893,0.5039413870722593,0.6161220789208739,0.16800742867465795,170.0,171.0,128.0,223.0
0.42390124525302103,0.2995323048669774,0.18808420690416053,0.19495185394291242,182.0,171.0,138.0,226.0
0.3252849028095226,0.42718886433597464,0.3088974336680617,0.20522421561538637,186.0,181.0,143.0,229.0
0.7259311584932806,0.453538442824881,0.3477096184456059,0.3104383380521943,190.0,195.0,151.0,242.0
0.6720306753138108,0.6991311159194424,0.692884702763102,0.3122833435550971,202.0,211.0,160.0,257.0
0.698660701849386,0.44584870074951094,0.3040135149885042,0.3079012256039425,215.0,227.0,167.0,276.0
0.3831656630857818,0.6014395930181329,0.512334954274022,0.3117741510435226,220.0,235.0,167.0,279.0
0.32627242465224837,0.3735578940666133,0.519131248834453,0.17842445486276784,222.0,246.0,171.0,289.0
0.31025212588180917,0.3059727367457844,0.273502943325896,0.24889374135901463,235.0,261.0,174.0,302.0
0.3643951921044994,0.2504486721348168,0.5047638811317154,0.19694331950077387,238.0,261.0,179.0,320.0
0.7811877476340134,0.6567896815096145,0.2508309371165456,0.25371111094324483,242.0,278.0,190.0,329.0
0.31006804017668477,0.346345064556841,0.30676310530113815,0.20345869746074757,251.0,284.0,195.0,330.0
0.7449096749656999,0.282470856975874,0.30035932221830147,0.27480887321736,255.0,301.0,205.0,331.0
0.7183775075427227,0.24922217178295433,0.16687629850084798,0.23399111836562897,268.0,320.0,215.0,343.0
0.5419755761946043,0.5318099903435974,0.4818437965866556,0.26376534477172275,281.0,337.0,217.0,353.0
0.7762410552916265,0.24947625205432897,0.24549276421338703,0.3141192708966827,282.0,342.0,220.0,370.0
0.49828334103257016,0.27563472210058515,0.26671290949847204,0.174433804485352,283.0,356.0,224.0,376.0
