data0,data1,data2,data3,index0,index1,index2,index3
0.6554711129127979,0.6052505873685811,0.6911462225648826,0.19908269284575664,84.0,180.0,73.0,121.0
0.757400725832048,0.3615638483635521,0.5586441128698364,0.11060787602004879,91.0,199.0,73.0,122.0
0.25184374459404574,0.22434137863454506,0.5749667185801305,0.21136473044404105,99.0,211.0,74.0,126.0
0.28803446162083013,0.2937235970691509,0.4696295311631598,0.3161502227112546,99.0,223.0,76.0,128.0
0.4113965658708579,0.21643347962704482,0.45399669505627177,0.13998794581854707,105.0,237.0,86.0,136.0
0.5242686333816254,0.23450605363722954,0.6378016474597435,0.24221754752192665,117.0,255.0,97.0,136.0
0.2599470997672733,0.3522469782471872,0.4395510589397726,0.17505834320742897,120.0,255.0,105.0,150.0
0.33530876970404067,0.23531633186068124,0.6871891096045489,0.1934046190482651,121.0,271.0,110.0,155.0
0.7804844861152714,0.21688001274130844,0.6788602030236494,0.29231341742001216,125.0,278.0,121.0,170.0
0.34954064855045747,0.48018638793394985,0.3720413762062855,0.27713504211530193,129.0,281.0,127.0,181.0
0.5910975064811156,0.33290639076150613,0.38330754177681997,0.10929003321354223,134.0,286.0,127.0,191.0
0.5791275703136357,0.22209409443743838,0.7055194487279881,0.1379729505493942,147.0,300.0,133.0,199.0
0.4932337120545515,0.2361083423125609,0.35427809767913854,0.13388356528831255,148.0,318.0,136.0,205.0
0.693398228604334,0.21687738287157163,0.23096948679907453,0.15891429166882426,148.0,328.0,137.0,224.0
0.4415692149700926,0.23288387838633776,0.4484781812746337,0.17234168118701831,160.0,333.0,139.0,238.0
0.6561058297221065,0.4172788463834195,0.22108783047596414,0.12866379125379096,169.0,335.0,141.0,241.0
0.6199314759841693,0.23503149206253715,0.42682091476888595,0.14936022444861738,176.0,352.0,144.0,248.0
0.7358852560506884,0.34070802374710824,0.38625623756138605,0.1448090707035072,179.0,365.0,155.0,258.0
0.23112512604192703,0.651625474203434,0.5705278557827341,0.161278837959653,185.0,375.0,155.0,265.0
0.2390657071500925,0.5220014582061767,0.3619360327494726,0.21347608788744651,189.0,380.0,165.0,283.0
0.4892320798846489,0.19712068229863552,0.5531115301960796,0.25636519628185456,190.0,384.0,169.0,298.0
0.2750658220993779,0.2874655819650429,0.28629854315555475,0.24694868300346337,192.0,397.0,176.0,308.0
0.30351118261368476,0.22643295529215554,0.6121149632957589,0.167212402991617,195.0,411.0,187.0,312.0
0.2527022306569257,0.5427917459732733,0.25727989251411726,0.23995840425903622,197.0,422.0,195.0,322.0
0.24533737005721226,0.513171681392468,0.30166536529493293,0.19382325711413276,199.0,423.0,203.0,335.0
0.26976062468201967,0.5023814271227123,0.5980044637958168,0.20317077139794912,205.0,425.0,208.0,344.0
0.6345664896875519,0.19661135312277156,0.33510024025422386,0.19507486829056236,207.0,430.0,210.0,357.0
0.40259001627645874,0.498537196496237,0.31526428012150814,0.14143115067257084,221.0,430.0,220.0,358.0
0.7052334008868592,0.4556257725735874,0.52259914913237,0.1707009058645567,235.0,441.0,228.0,364.0
0.26358388918814,0.31258151569592413,0.3514526875719067,0.24421440016688495,249.0,455.0,234.0,367.0
0.6302547686052589,0.6649258635721439,0.4406984200623385,0.14080424634736174,259.0,472.0,234.0,375.0
0.6150666243732804,0.4300300772354601,0.6040538235678248,0.2686780655458443,272.0,478.0,237.0,392.0
0.7378621463973947,0.22824384769854184,0.3109120179034824,0.26721156358492476,282.0,479.0,245.0,402.0
0.4796075461967738,0.5811840340329011,0.26778246079123114,0.14024651037339475,284.0,485.0,249.0,414.0
0.6501662966064858,0.6880061271759034,0.15363952021644647,0.22158867762495343,296.0,492.0,250.0,421.0
0.7695165310345202,0.7807148214370887,0.588502208144734,0.2964702759645392,304.0,507.0,253.0,423.0
0.731455314765811,0.4901038907454641,0.29398067770956565,0.1795044239832645,312.0,510.0,259.0,432.0
0.6186909195303444,0.23308437294581202,0.4420370833451498,0.14151642572021497,326.0,526.0,267.0,438.0
0.23336504386583845,0.335284990576658,0.472677887357264,0.2423479275413236,326.0,543.0,275.0,445.0
0.30004426735245376,0.6548272295506097,0.7106999334074159,0.30687107425332577,337.0,561.0,285.0,462.0
0.7776556470223036,0.6238513467063914,0.2933557441116481,0.20869455100094692,337.0,573.0,296.0,481.0
0.3678050714319187,0.6021169463237638,0.4432305078734444,0.1798534847272953,350.0,575.0,297.0,499.0
0.591342139915244,0.22474305069130068,0.3627914148688195,0.2490672072936468,351.0,576.0,306.0,517.0
0.2903292284593396,0.23167264844880023,0.5678552208713381,0.17669762886694532,358.0,595.0,309.0,517.0
0.30451568897705367,0.43216719438692297,0.7044865469291917,0.1830881441654896,370.0,610.0,316.0,531.0
0.542485431518716,0.3908648182137829,0.5265503088258817,0.123517702072565,373.0,612.0,318.0,538.0
0.5278016445054926,0.5537360908016901,0.6256635829045593,0.12199414901097307,377.0,620.0,327.0,542.0
0.6725489230046147,0.2155273106649414,0.49851772054405447,0.12903240388159654,390.0,627.0,336.0,555.0
0.7507813509507116,0.2031602646701591,0.45607504449198805,0.24854008603997443,392.0,642.0,345.0,565.0
0.6493300849750233,0.3377393999204422,0.575348273359764,0.1794745633232995,397.0,647.0,350.0,567.0
0.7404522148643283,0.19293215845510525,0.40738089791999016,0.1358945622702658,409.0,650.0,357.0,570.0
0.7761216114893396,0.19470076767216687,0.5222625772302032,0.2265947900204187,420.0,655.0,363.0,572.0
0.29656133709394294,0.42258946407062176,0.1965553105043262,0.1390987117624367,428.0,664.0,368.0,572.0
0.24865565454889657,0.5758307503372925,0.42036125238019434,0.2689513998979121,430.0,668.0,377.0,586.0
0.56946269214864,0.2106510932833362,0.30954761914216294,0.19768148364401847,440.0,684.0,383.0,598.0
0.7099586321029618,0.3169966190616086,0.7433135683758925,0.20772794458575541,449.0,698.0,385.0,599.0
0.5823959860967306,0.30846063795025974,0.43878193014910977,0.19135482092738473,460.0,710.0,389.0,617.0
0.4162881283231411,0.5171384481212323,0.42092517415837394,0.12052305432653625,460.0,712.0,395.0,629.0
0.22730276796151222,0.35741770321602323,0.5062019639196023,0.340515754670493,465.0,731.0,397.0,634.0
0.5509551597137682,0.2461909844229272,0.46935480887463954,0.2879490386552418,473.0,737.0,407.0,645.0
0.4507562061768157,0.3262111701804093,0.20752141237644373,0.1604020839917792,474.0,743.0,409.0,648.0
0.2900760493693009,0.5425113637744469,0.44122383866676257,0.15828251885656833,488.0,749.0,410.0,648.0
0.2800841752786621,0.22199116897444765,0.24694546333318027,0.18906349598993222,488.0,749.0,412.0,657.0
0.42374975108981616,0.27789789631745554,0.523999494722249,0.23837182788488648,498.0,755.0,418.0,674.0
0.300083292763523,0.6743697826482926,0.23670351161099382,0.2464536560070838,507.0,768.0,424.0,676.0
0.48983468757408893,0.6338183270862843,0.30069176056620933,0.23746207268631472,509.0,785.0,434.0,690.0
0.7096539970544524,0.5289931431681134,0.2430329921488971,0.18186559230227303,519.0,791.0,434.0,690.0
0.36679938479180146,0.3596600953087177,0.3668206440060945,0.2592574492298509,527.0,807.0,442.0,696.0
0.7503243201083339,0.19710041417172228,0.5347223992101077,0.17519456308426487,534.0,819.0,445.0,714.0
0.5867014511095132,0.22882362306885926,0.5477888880560607,0.11033901982227898,548.0,829.0,447.0,715.0
0.731802613226167,0.5886852046034559,0.5173522100227081,0.11070701030314774,556.0,829.0,457.0,733.0
0.39344668754456824,0.21501506238354523,0.28012317886995675,0.21339354016401268,566.0,847.0,463.0,735.0
0.8041074359280376,0.256382176218754,0.14102832901228124,0.10552749596194533,572.0,851.0,472.0,748.0
0.5982376819796802,0.22920848540571315,0.29852686410350604,0.2636201380099968,581.0,853.0,474.0,763.0
0.7727362524144757,0.6126881301052554,0.5519229599843717,0.12097217965110235,586.0,858.0,479.0,778.0
0.6853487596765311,0.26530141742940466,0.42432367651484565,0.17595244788381,588.0,862.0,482.0,792.0
0.41659437598149024,0.4420788469549959,0.538179870358966,0.1304635045009027,591.0,881.0,485.0,794.0
0.6205264414827936,0.33610261715222356,0.2716428305615704,0.22366578192477649,596.0,887.0,490.0,795.0
0.6828512545046351,0.21451324623616602,0.48483481735261635,0.23079092435667523,607.0,906.0,496.0,809.0
0.5571171521496879,0.4843883432144301,0.5151033016560694,0.11062156476210679,616.0,907.0,496.0,816.0
0.44309108319263574,0.1886365327506317,0.4018698373003755,0.2013327443596265,620.0,914.0,501.0,825.0
0.7754396623903828,0.38704646535049386,0.5155799632371826,0.2585835762875939,622.0,915.0,507.0,842.0
0.41229549288065265,0.399542918835213,0.18442973188815776,0.2551459238371111,634.0,921.0,514.0,859.0
0.7096004256605363,0.5450940120593366,0.45102247217034686,0.18534084501294437,641.0,921.0,514.0,862.0
0.5630950292215596,0.5132285453407487,0.228208934400778,0.3152868901022479,653.0,924.0,520.0,872.0
0.4637699275810662,0.5361737538623418,0.4824927825276967,0.21084510287672442,653.0,941.0,522.0,879.0
0.606610872420133,0.34832691395467485,0.5663035167635443,0.18969472730817663,665.0,947.0,525.0,891.0
0.6185384600152107,0.19573483062885585,0.4470003247817487,0.30972580340811934,673.0,961.0,536.0,901.0
0.7867819750126177,0.2245381890815556,0.35382273811563664,0.1635334670084653,687.0,972.0,542.0,902.0
0.4247613611664441,0.3675419406240645,0.38476795200777025,0.17646523118842808,692.0,973.0,546.0,910.0
0.5235644059385229,0.26578313698729517,0.5911252099951049,0.196115972433815,698.0,991.0,546.0,917.0
0.6273962794839758,0.6840223583356256,0.6519097112665777,0.19309612007922733,700.0,993.0,553.0,924.0
0.4229423041953988,0.46359463916711724,0.4049882151307338,0.14260207136497136,711.0,1003.0,559.0,935.0
0.6326284693470139,0.6007192432892203,0.6453353289409166,0.2250812211132463,711.0,1014.0,559.0,945.0
0.46140738940203135,0.6406363441914773,0.40511354361800345,0.2204927868964972,718.0,1025.0,570.0,964.0
0.46844462712401813,0.20272519734423664,0.3851311796699997,0.2962504359998174,731.0,1031.0,574.0,976.0
0.5524225502873996,0.312485755791306,0.24802406325864404,0.25646872452455616,744.0,1037.0,578.0,989.0
0.5655018764408014,0.1976214657467784,0.7570809980368659,0.18468706002747842,750.0,1055.0,586.0,997.0
0.6279757875016689,0.6457212721770902,0.8644828439524764,0.16596600588685687,758.0,1072.0,589.0,1014.0
0.8316823634956371,0.6759459332474045,0.5935616979916108,0.2742406167763922,768.0,1073.0,594.0,1033.0
0.8389135673152752,0.3157565785828102,0.34140477631950056,0.20415670856555762,774.0,1078.0,604.0,1045.0
0.5730392157686566,0.3539599987247709,0.6929603845813915,0.2568348785458828,780.0,1094.0,604.0,1060.0
0.44476711373100986,0.2020720506102129,0.5330483962327269,0.2892931228807532,788.0,1099.0,613.0,1078.0
0.5101394383220088,0.5127669029034376,0.4883447902005914,0.22950237213323274,791.0,1115.0,619.0,1080.0
0.5763075704975906,0.1924292303766448,0.3767835870210159,0.22161623761446678,802.0,1132.0,628.0,1084.0
0.5805225263507919,0.2571971153906238,0.24662961411976736,0.17606331994854543,809.0,1150.0,630.0,1086.0
0.3947524842770302,0.4298363799566614,0.36579165355742943,0.20076760699318547,817.0,1169.0,631.0,1086.0
0.6470996794361644,0.2183536542095238,0.4808501737561854,0.3527086277873995,817.0,1175.0,642.0,1101.0
0.46246482402252626,0.23128433621359354,0.6630416248219175,0.18250172012562904,819.0,1180.0,651.0,1117.0
0.7089156349371969,0.652003646686233,0.2264975376766536,0.35297657109001707,831.0,1197.0,652.0,1126.0
0.543310073995164,0.609148168524588,0.3068026397921713,0.19225059395331984,832.0,1200.0,652.0,1132.0
0.419320854021993,0.48808780854851663,0.6795695972329288,0.18512357206098184,838.0,1203.0,661.0,1143.0
0.5430356945797045,0.42285691051463964,0.579499345926653,0.2197259769084313,846.0,1207.0,668.0,1162.0
0.7849607900337421,0.21471011148507546,0.6025145596125506,0.2045753846044044,849.0,1210.0,678.0,1173.0
0.4002488178528928,0.6567574026780632,0.34322858105733184,0.23871370985518123,856.0,1217.0,684.0,1178.0
0.3033053175138864,0.4141287277981869,0.780287897080839,0.20572887047717703,862.0,1234.0,685.0,1181.0
0.7687102413019554,0.5349626227360583,0.3276774998883041,0.34690180581078117,871.0,1234.0,686.0,1200.0
0.3774813018921796,0.4429731083466651,0.3926656458516693,0.16364324276743517,877.0,1248.0,694.0,1213.0
0.7927586955365097,0.7636574946917133,0.2978230081015655,0.2547656962243561,887.0,1249.0,703.0,1227.0
0.3110840668546152,0.20231685563587395,0.30321109676648617,0.35552514768535454,890.0,1265.0,706.0,1233.0
0.4703667219302137,0.4761361805557451,0.3224274532945515,0.2184242870280927,899.0,1267.0,708.0,1248.0
0.2940822097747698,0.37954230964667407,0.4145940169397568,0.269498388841095,900.0,1283.0,711.0,1263.0
0.47507586197387325,0.23237386050647627,0.5270410398730294,0.3443941915497347,910.0,1295.0,715.0,1267.0
0.4976131971614603,0.6790700844254604,0.43430051710078,0.18915119609032907,917.0,1307.0,717.0,1276.0
0.757838048121701,0.654690710960183,0.2768007965856557,0.20586273633959618,929.0,1326.0,724.0,1294.0
0.7518287550111595,0.42005894781513425,0.6616781448839584,0.31365826915142964,936.0,1326.0,724.0,1297.0
0.4619087721894385,0.20518415752604455,0.3401817062185361,0.12202292214417432,942.0,1337.0,734.0,1300.0
0.395495591376359,0.2005473822871006,0.5205453066372565,0.19232745646568852,955.0,1340.0,740.0,1318.0
0.2844827749212012,0.22333173674023288,0.356077553524563,0.1397932117275844,966.0,1358.0,748.0,1318.0
0.7719280770887305,0.5696511916524172,0.3378206366989404,0.1906668835366376,976.0,1370.0,749.0,1326.0
0.5438486027745646,0.4750066546132916,0.4403722075445884,0.13503838982845648,987.0,1370.0,754.0,1337.0
0.7512013675193288,0.6633326552284521,0.6522635285209617,0.1449763869434982,997.0,1380.0,760.0,1340.0
0.29324158114387744,0.46997161648607766,0.6269338491286028,0.1729922717183961,1007.0,1394.0,768.0,1357.0
0.8391467268818555,0.44101646801762506,0.3318032235774878,0.2819408015808633,1021.0,1406.0,773.0,1376.0
0.4741535535264611,0.31645762589172516,0.2450267652999452,0.2791200921908228,1021.0,1422.0,783.0,1390.0
0.40592914526481655,0.3681129037967991,0.25197898495482607,0.2423099155969349,1023.0,1428.0,785.0,1402.0
0.42716426795275975,0.7678965572932621,0.3232862722502773,0.329768109571306,1036.0,1441.0,795.0,1414.0
0.8253362170731776,0.4107872538052065,0.27987572290534607,0.2224177154209452,1037.0,1441.0,803.0,1430.0
0.8274440396793624,0.34307408196793615,0.5616179898370082,0.4075389978025442,1039.0,1441.0,803.0,1436.0
0.5409205632725486,0.21546623760049818,0.7092550279975681,0.20349267292192647,1052.0,1444.0,803.0,1446.0
0.7341591674271358,0.23746042373171314,0.6742097154085663,0.1581370636307307,1062.0,1458.0,809.0,1460.0
0.6612364741393729,0.7115604143988326,0.789738386468018,0.3569711841760798,1064.0,1477.0,809.0,1470.0
0.8341819570067942,0.3187602759482102,0.1883327529061083,0.2624128870714167,1074.0,1479.0,816.0,1481.0
0.6073949797197534,0.2842966482520578,0.44205352030959416,0.30749734512889293,1076.0,1493.0,823.0,1494.0
0.5579524886609365,0.3170147088457791,0.434986009221171,0.229585614426737,1081.0,1502.0,831.0,1496.0
0.5462786858823963,0.6807330716566006,0.4298525958591227,0.20049539323645277,1081.0,1515.0,836.0,1512.0
0.3909694028798467,0.5596975055749398,0.44101486877144347,0.29177703419911855,1086.0,1533.0,839.0,1519.0
0.3698212074802106,0.7414928674551965,0.6573291499222698,0.22303084638675652,1095.0,1548.0,846.0,1538.0
0.7072019891601267,0.32427394887904465,0.3299555630570668,0.34813107242994584,1097.0,1564.0,847.0,1552.0
0.6919656480087338,0.30130093849047784,0.17323357175888943,0.3700633089746524,1101.0,1573.0,858.0,1552.0
0.36775985819885726,0.5429889431551002,0.6136711510566344,0.22221353224817814,1103.0,1578.0,869.0,1554.0
0.6832327656462414,0.4098333530764017,0.4920621959685945,0.3666939201974039,1108.0,1584.0,880.0,1555.0
0.6180337673362218,0.6979461243489395,0.5059070053531989,0.24524635605521886,1111.0,1590.0,889.0,1556.0
0.363516924505525,0.6500379681951813,0.5275156842093448,0.297016172185965,1117.0,1602.0,900.0,1562.0
0.5840117542647913,0.5113472967597219,0.4139385682439169,0.2592480108863177,1129.0,1618.0,903.0,1578.0
0.3502820956488581,0.5038249524903153,0.2393035767719512,0.3474714639719244,1138.0,1623.0,911.0,1586.0
0.5635293298192162,0.2066487613683749,0.49652264560919346,0.2109291652276742,1139.0,1628.0,922.0,1591.0
0.5387869177675183,0.4794662821183686,0.5176521141686928,0.31506312325202823,1151.0,1632.0,924.0,1599.0
0.5272905272597326,0.4945766486849956,0.6267315775748133,0.21379302230816127,1156.0,1636.0,933.0,1616.0
0.45974860946645946,0.22552889900009643,0.2939988661121428,0.15387426584041275,1163.0,1643.0,942.0,1631.0
0.5611797955619852,0.24052516646148442,0.8248649345127442,0.4153581678462304,1163.0,1643.0,949.0,1636.0
0.38171001420683826,0.28950906733741927,0.2584291255424963,0.28240356851438364,1170.0,1658.0,960.0,1650.0
0.6916230759172716,0.410019893674326,0.3720757041100834,0.3658112185726935,1181.0,1659.0,960.0,1662.0
0.391401537923698,0.2436525113005634,0.3493358730279241,0.24837510648829828,1193.0,1676.0,971.0,1669.0
0.3537502651702846,0.23364057628271379,0.4288958660126547,0.14552146654366843,1198.0,1695.0,979.0,1683.0
0.3893930841336071,0.25499807455887347,0.5889982301146763,0.2069358475546456,1207.0,1698.0,983.0,1701.0
0.6203212385608841,0.4982002228273325,0.3881471446519113,0.3294999321794637,1220.0,1717.0,991.0,1718.0
0.5315303730925967,0.21554261869769328,0.2596289363616733,0.1718421647032775,1234.0,1722.0,996.0,1728.0
0.8009919763321844,0.4511583904719209,0.2998143146133561,0.2334480462364951,1238.0,1724.0,1006.0,1729.0
0.8485545665666187,0.7396183892160046,0.48401866544324124,0.1996209526557393,1238.0,1740.0,1011.0,1733.0
0.5329562291808423,0.5227099943401385,0.3884741119279675,0.20589730989366015,1249.0,1754.0,1022.0,1740.0
0.7630993414371773,0.3037329460362332,0.3080636817665833,0.386493616677985,1261.0,1773.0,1025.0,1747.0
0.5738710899819724,0.25326633875203614,0.4048124593947261,0.23144308898951935,1265.0,1778.0,1036.0,1761.0
0.7360066567007176,0.4453166731745409,0.5070531687201243,0.20712789817724636,1275.0,1783.0,1041.0,1775.0
0.3891809795555733,0.4848127473009123,0.22437914791977417,0.2119797798566962,1284.0,1796.0,1052.0,1787.0
0.822732730245192,0.6220385663387162,0.3336663379668493,0.21159368356611713,1292.0,1810.0,1055.0,1798.0
0.7104276279005607,0.6472967309732199,0.4805674336127125,0.25289547272551216,1302.0,1815.0,1058.0,1809.0
0.7527217981628994,0.680359018322922,0.4528849832919931,0.1617607629475567,1316.0,1828.0,1068.0,1823.0
0.41430251024656617,0.2339306626349844,0.5404666925875886,0.4580343733015246,1317.0,1831.0,1078.0,1823.0
0.4828451258202826,0.417712747775228,0.4315248850157569,0.20853234421257152,1328.0,1849.0,1084.0,1832.0
0.8722161581784592,0.6325320039929757,0.48767620564251374,0.28714913275878096,1339.0,1865.0,1094.0,1844.0
0.34977193148593844,0.557814297422134,0.48282090309666026,0.2482620704707469,1339.0,1868.0,1097.0,1853.0
0.5709875977933968,0.4590167447691539,0.41071451996391645,0.2662866077825604,1349.0,1868.0,1097.0,1864.0
0.3973509747508583,0.21174985866039356,0.44208171316634765,0.2439241985238712,1352.0,1879.0,1106.0,1875.0
0.6941172210684153,0.537479115369068,0.4944348555381306,0.33374970206214927,1361.0,1880.0,1117.0,1883.0
0.7748002194322844,0.7926076625726121,0.7395475715091974,0.25390759727574835,1368.0,1891.0,1120.0,1899.0
0.9048646193374155,0.37111596124777607,0.7589537765437192,0.2685477552346575,1369.0,1895.0,1130.0,1914.0
0.6693856111601583,0.620883296943472,0.2943814814112191,0.18511716976149045,1373.0,1897.0,1140.0,1916.0
0.41902005070046855,0.5766316995885296,0.5927571292719881,0.30021294959845096,1387.0,1916.0,1140.0,1932.0
0.4252398167440886,0.27503159815111183,0.4766807449415793,0.29091345852348943,1391.0,1920.0,1149.0,1949.0
0.7175992330569504,0.6081256070627561,0.6194891568716989,0.3942165687841237,1400.0,1938.0,1153.0,1968.0
0.7835601600735432,0.7010143820052129,0.3773535115962439,0.32634871805415927,1408.0,1952.0,1158.0,1986.0
0.5983234748891527,0.7600387710745715,0.8789141826938097,0.29079475110696346,1416.0,1969.0,1167.0,2000.0
0.8376010555317388,0.4001059972766227,0.40065833711486315,0.32837693083039743,1416.0,1972.0,1173.0,2005.0
0.7698635809269264,0.2165635928132348,0.5485886758583558,0.26729810676951504,1418.0,1976.0,1182.0,2018.0
0.5822066484196543,0.7162748030181711,0.4714383634423672,0.21714902450841797,1427.0,1992.0,1187.0,2032.0
0.7465827439646253,0.19590530953014945,0.36091094180423916,0.29986223496889136,1441.0,1994.0,1194.0,2033.0
0.8876821233241271,0.8579516750341888,0.4515733702527259,0.385205864891545,1452.0,2001.0,1199.0,2046.0
0.825767776910939,0.22775859569453238,0.669349652860409,0.3185465936926841,1458.0,2017.0,1205.0,2056.0
0.6551062925869365,0.5423692859957288,0.357217455516672,0.2673041746183501,1460.0,2017.0,1205.0,2062.0
0.5986585821458094,0.4959602119949664,0.5092230240873852,0.37143367427654206,1460.0,2025.0,1205.0,2080.0
0.3882230703896353,0.33223897870111063,0.611694813392654,0.21382376436904735,1462.0,2034.0,1211.0,2097.0
0.876149148754341,0.41459787019530653,0.3282627932607877,0.23110063988313712,1469.0,2049.0,1211.0,2098.0
0.7321670028420612,0.2975936891735922,0.38432570850500164,0.2452407424746624,1480.0,2055.0,1220.0,2107.0
0.5091924243221212,0.2654310821808027,0.8484739685588506,0.23637728852706014,1481.0,2061.0,1223.0,2126.0
0.7146733300340645,0.47288574866745314,0.31788885037684234,0.2943261804105952,1481.0,2080.0,1227.0,2127.0
0.6219635958873416,0.4129721322467823,0.3808630814515911,0.23945317407368766,1486.0,2099.0,1230.0,2135.0
0.37994932162406886,0.8564507092295964,0.4841032082482956,0.2595066081873205,1486.0,2104.0,1230.0,2135.0
0.389997173752508,0.3100158749429657,0.41094633653707946,0.2655802479675138,1492.0,2111.0,1235.0,2151.0
0.8702844953068621,0.288643346420574,0.3918344324759459,0.31294887726544696,1500.0,2122.0,1237.0,2163.0
0.40897368215555274,0.757929465151141,0.21218204313878292,0.40571776721681824,1503.0,2138.0,1247.0,2169.0
0.38746614686744923,0.3118539174971914,0.7181987012908715,0.4290402877892114,1517.0,2143.0,1256.0,2172.0
0.43061885909414177,0.4925604822994618,0.7462500313932531,0.20511927916706293,1527.0,2158.0,1260.0,2174.0
0.5578455006856404,0.5280694807946414,0.6902580034479666,0.3472391454630919,1534.0,2167.0,1270.0,2177.0
0.5117831360125322,0.7451379839348289,0.30716101168190196,0.29775333393757775,1544.0,2183.0,1278.0,2187.0
